"","wl","temperature","value","hexvis"
"59122",437,"9900",0.716005072969573,"#A5B7D2"
"59123",438,"9900",0.713468944642641,"#A5B7D2"
"59124",439,"9900",0.710936391530554,"#A5B7D2"
"59125",440,"9900",0.708407520045138,"#A5B7D2"
"59126",441,"9900",0.705882434332733,"#A5B7D2"
"59127",442,"9900",0.703361236307199,"#A5B7D2"
"59128",443,"9900",0.700844025682554,"#A5B7D2"
"59129",444,"9900",0.69833090000526,"#A5B7D2"
"59130",445,"9900",0.695821954686142,"#A5B7D2"
"59131",446,"9900",0.693317283031956,"#A5B7D2"
"59132",447,"9900",0.690816976276604,"#A5B7D2"
"59133",448,"9900",0.688321123611987,"#A5B7D2"
"59134",449,"9900",0.685829812218514,"#A5B7D2"
"59135",450,"9900",0.683343127295254,"#A5B7D2"
"59136",451,"9900",0.680861152089745,"#A5B7D2"
"59137",452,"9900",0.678383967927448,"#A5B7D2"
"59138",453,"9900",0.675911654240864,"#A5B7D2"
"59139",454,"9900",0.673444288598305,"#A5B7D2"
"59140",455,"9900",0.670981946732317,"#A5B7D2"
"59141",456,"9900",0.668524702567775,"#A5B7D2"
"59142",457,"9900",0.66607262824963,"#A5B7D2"
"59143",458,"9900",0.663625794170329,"#A5B7D2"
"59144",459,"9900",0.6611842689969,"#A5B7D2"
"59145",460,"9900",0.658748119697701,"#A5B7D2"
"59146",461,"9900",0.65631741156885,"#A5B7D2"
"59147",462,"9900",0.653892208260321,"#A5B7D2"
"59148",463,"9900",0.651472571801719,"#A5B7D2"
"59149",464,"9900",0.649058562627739,"#A5B7D2"
"59150",465,"9900",0.646650239603294,"#A5B7D2"
"59151",466,"9900",0.644247660048344,"#A5B7D2"
"59152",467,"9900",0.641850879762395,"#A5B7D2"
"59153",468,"9900",0.639459953048695,"#A5B7D2"
"59154",469,"9900",0.637074932738121,"#A5B7D2"
"59155",470,"9900",0.634695870212759,"#A5B7D2"
"59156",471,"9900",0.632322815429181,"#A5B7D2"
"59157",472,"9900",0.629955816941419,"#A5B7D2"
"59158",473,"9900",0.627594921923644,"#A5B7D2"
"59159",474,"9900",0.62524017619255,"#A5B7D2"
"59160",475,"9900",0.622891624229439,"#A5B7D2"
"59161",476,"9900",0.620549309202027,"#A5B7D2"
"59162",477,"9900",0.618213272985949,"#A5B7D2"
"59163",478,"9900",0.61588355618599,"#A5B7D2"
"59164",479,"9900",0.613560198157031,"#A5B7D2"
"59165",480,"9900",0.61124323702471,"#A5B7D2"
"59166",481,"9900",0.60893270970582,"#A5B7D2"
"59167",482,"9900",0.606628651928414,"#A5B7D2"
"59168",483,"9900",0.604331098251657,"#A5B7D2"
"59169",484,"9900",0.602040082085401,"#A5B7D2"
"59170",485,"9900",0.59975563570949,"#A5B7D2"
"59171",486,"9900",0.597477790292816,"#A5B7D2"
"59172",487,"9900",0.595206575912095,"#A5B7D2"
"59173",488,"9900",0.592942021570408,"#A5B7D2"
"59174",489,"9900",0.590684155215466,"#A5B7D2"
"59175",490,"9900",0.588433003757639,"#A5B7D2"
"59176",491,"9900",0.586188593087728,"#A5B7D2"
"59177",492,"9900",0.583950948094486,"#A5B7D2"
"59178",493,"9900",0.581720092681908,"#A5B7D2"
"59179",494,"9900",0.579496049786267,"#A5B7D2"
"59180",495,"9900",0.577278841392918,"#A5B7D2"
"59181",496,"9900",0.575068488552865,"#A5B7D2"
"59182",497,"9900",0.572865011399088,"#A5B7D2"
"59183",498,"9900",0.570668429162655,"#A5B7D2"
"59184",499,"9900",0.568478760188587,"#A5B7D2"
"59185",500,"9900",0.56629602195151,"#A5B7D2"
"59186",501,"9900",0.564120231071079,"#A5B7D2"
"59187",502,"9900",0.561951403327185,"#A5B7D2"
"59188",503,"9900",0.559789553674937,"#A5B7D2"
"59189",504,"9900",0.557634696259439,"#A5B7D2"
"59190",505,"9900",0.555486844430347,"#A5B7D2"
"59191",506,"9900",0.553346010756216,"#A5B7D2"
"59192",507,"9900",0.551212207038641,"#A5B7D2"
"59193",508,"9900",0.549085444326196,"#A5B7D2"
"59194",509,"9900",0.546965732928161,"#A5B7D2"
"59195",510,"9900",0.544853082428061,"#A5B7D2"
"59196",511,"9900",0.542747501696994,"#A5B7D2"
"59197",512,"9900",0.540648998906775,"#A5B7D2"
"59198",513,"9900",0.538557581542878,"#A5B7D2"
"59199",514,"9900",0.536473256417193,"#A5B7D2"
"59200",515,"9900",0.534396029680593,"#A5B7D2"
"59201",516,"9900",0.532325906835314,"#A5B7D2"
"59202",517,"9900",0.530262892747149,"#A5B7D2"
"59203",518,"9900",0.528206991657468,"#A5B7D2"
"59204",519,"9900",0.526158207195054,"#A5B7D2"
"59205",520,"9900",0.524116542387755,"#A5B7D2"
"59206",521,"9900",0.522081999673981,"#A5B7D2"
"59207",522,"9900",0.520054580914004,"#A5B7D2"
"59208",523,"9900",0.518034287401107,"#A5B7D2"
"59209",524,"9900",0.516021119872559,"#A5B7D2"
"59210",525,"9900",0.514015078520415,"#A5B7D2"
"59211",526,"9900",0.512016163002172,"#A5B7D2"
"59212",527,"9900",0.510024372451241,"#A5B7D2"
"59213",528,"9900",0.508039705487277,"#A5B7D2"
"59214",529,"9900",0.50606216022634,"#A5B7D2"
"59215",530,"9900",0.50409173429091,"#A5B7D2"
"59216",531,"9900",0.502128424819742,"#A5B7D2"
"59217",532,"9900",0.50017222847757,"#A5B7D2"
"59218",533,"9900",0.498223141464665,"#A5B7D2"
"59219",534,"9900",0.496281159526245,"#A5B7D2"
"59220",535,"9900",0.494346277961738,"#A5B7D2"
"59221",536,"9900",0.4924184916339,"#A5B7D2"
"59222",537,"9900",0.490497794977796,"#A5B7D2"
"59223",538,"9900",0.488584182009641,"#A5B7D2"
"59224",539,"9900",0.486677646335497,"#A5B7D2"
"59225",540,"9900",0.484778181159841,"#A5B7D2"
"59226",541,"9900",0.482885779293997,"#A5B7D2"
"59227",542,"9900",0.481000433164433,"#A5B7D2"
"59228",543,"9900",0.47912213482093,"#A5B7D2"
"59229",544,"9900",0.477250875944628,"#A5B7D2"
"59230",545,"9900",0.475386647855929,"#A5B7D2"
"59231",546,"9900",0.473529441522293,"#A5B7D2"
"59232",547,"9900",0.471679247565902,"#A5B7D2"
"59233",548,"9900",0.469836056271198,"#A5B7D2"
"59234",549,"9900",0.467999857592312,"#A5B7D2"
"59235",550,"9900",0.466170641160365,"#A5B7D2"
"59236",551,"9900",0.464348396290655,"#A5B7D2"
"59237",552,"9900",0.462533111989734,"#A5B7D2"
"59238",553,"9900",0.460724776962363,"#A5B7D2"
"59239",554,"9900",0.458923379618363,"#A5B7D2"
"59240",555,"9900",0.457128908079346,"#A5B7D2"
"59241",556,"9900",0.455341350185352,"#A5B7D2"
"59242",557,"9900",0.45356069350136,"#A5B7D2"
"59243",558,"9900",0.451786925323712,"#A5B7D2"
"59244",559,"9900",0.450020032686418,"#A5B7D2"
"59245",560,"9900",0.448260002367366,"#A5B7D2"
"59246",561,"9900",0.446506820894429,"#A5B7D2"
"59247",562,"9900",0.444760474551473,"#A5B7D2"
"59248",563,"9900",0.443020949384262,"#A5B7D2"
"59249",564,"9900",0.441288231206272,"#A5B7D2"
"59250",565,"9900",0.439562305604407,"#A5B7D2"
"59251",566,"9900",0.437843157944619,"#A5B7D2"
"59252",567,"9900",0.436130773377437,"#A5B7D2"
"59253",568,"9900",0.434425136843405,"#A5B7D2"
"59254",569,"9900",0.432726233078425,"#A5B7D2"
"59255",570,"9900",0.431034046619019,"#A5B7D2"
"59256",571,"9900",0.429348561807498,"#A5B7D2"
"59257",572,"9900",0.427669762797041,"#A5B7D2"
"59258",573,"9900",0.4259976335567,"#A5B7D2"
"59259",574,"9900",0.42433215787631,"#A5B7D2"
"59260",575,"9900",0.422673319371323,"#A5B7D2"
"59261",576,"9900",0.421021101487556,"#A5B7D2"
"59262",577,"9900",0.419375487505863,"#A5B7D2"
"59263",578,"9900",0.417736460546725,"#A5B7D2"
"59264",579,"9900",0.416104003574762,"#A5B7D2"
"59265",580,"9900",0.414478099403171,"#A5B7D2"
"59266",581,"9900",0.412858730698084,"#A5B7D2"
"59267",582,"9900",0.411245879982858,"#A5B7D2"
"59268",583,"9900",0.40963952964228,"#A5B7D2"
"59269",584,"9900",0.408039661926715,"#A5B7D2"
"59270",585,"9900",0.406446258956169,"#A5B7D2"
"59271",586,"9900",0.404859302724291,"#A5B7D2"
"59272",587,"9900",0.403278775102299,"#A5B7D2"
"59273",588,"9900",0.401704657842844,"#A5B7D2"
"59274",589,"9900",0.400136932583803,"#A5B7D2"
"59275",590,"9900",0.398575580852003,"#A5B7D2"
"59276",591,"9900",0.397020584066892,"#A5B7D2"
"59277",592,"9900",0.395471923544129,"#A5B7D2"
"59278",593,"9900",0.393929580499123,"#A5B7D2"
"59279",594,"9900",0.392393536050507,"#A5B7D2"
"59280",595,"9900",0.390863771223547,"#A5B7D2"
"59281",596,"9900",0.389340266953495,"#A5B7D2"
"59282",597,"9900",0.387823004088879,"#A5B7D2"
"59283",598,"9900",0.386311963394738,"#A5B7D2"
"59284",599,"9900",0.384807125555798,"#A5B7D2"
"59285",600,"9900",0.383308471179587,"#A5B7D2"
"59286",601,"9900",0.381815980799502,"#A5B7D2"
"59287",602,"9900",0.380329634877814,"#A5B7D2"
"59288",603,"9900",0.378849413808621,"#A5B7D2"
"59289",604,"9900",0.37737529792075,"#A5B7D2"
"59290",605,"9900",0.375907267480602,"#A5B7D2"
"59291",606,"9900",0.374445302694948,"#A5B7D2"
"59292",607,"9900",0.372989383713676,"#A5B7D2"
"59293",608,"9900",0.371539490632481,"#A5B7D2"
"59294",609,"9900",0.370095603495511,"#A5B7D2"
"59295",610,"9900",0.368657702297966,"#A5B7D2"
"59296",611,"9900",0.367225766988641,"#A5B7D2"
"59297",612,"9900",0.365799777472432,"#A5B7D2"
"59298",613,"9900",0.364379713612785,"#A5B7D2"
"59299",614,"9900",0.362965555234109,"#A5B7D2"
"59300",615,"9900",0.361557282124139,"#A5B7D2"
"59301",616,"9900",0.360154874036251,"#A5B7D2"
"59302",617,"9900",0.358758310691743,"#A5B7D2"
"59303",618,"9900",0.357367571782064,"#A5B7D2"
"59304",619,"9900",0.355982636971007,"#A5B7D2"
"59305",620,"9900",0.354603485896853,"#A5B7D2"
"59306",621,"9900",0.353230098174483,"#A5B7D2"
"59307",622,"9900",0.351862453397444,"#A5B7D2"
"59308",623,"9900",0.350500531139977,"#A5B7D2"
"59309",624,"9900",0.349144310959001,"#A5B7D2"
"59310",625,"9900",0.347793772396071,"#A5B7D2"
"59311",626,"9900",0.346448894979282,"#A5B7D2"
"59312",627,"9900",0.345109658225149,"#A5B7D2"
"59313",628,"9900",0.343776041640442,"#A5B7D2"
"59314",629,"9900",0.342448024723991,"#A5B7D2"
"59315",630,"9900",0.341125586968449,"#A5B7D2"
"59316",631,"9900",0.339808707862026,"#A5B7D2"
"59317",632,"9900",0.338497366890185,"#A5B7D2"
"59318",633,"9900",0.337191543537304,"#A5B7D2"
"59319",634,"9900",0.335891217288309,"#A5B7D2"
"59320",635,"9900",0.334596367630269,"#A5B7D2"
"59321",636,"9900",0.333306974053959,"#A5B7D2"
"59322",637,"9900",0.332023016055396,"#A5B7D2"
"59323",638,"9900",0.330744473137338,"#A5B7D2"
"59324",639,"9900",0.32947132481076,"#A5B7D2"
"59325",640,"9900",0.328203550596288,"#A5B7D2"
"59326",641,"9900",0.326941130025614,"#A5B7D2"
"59327",642,"9900",0.325684042642878,"#A5B7D2"
"59328",643,"9900",0.324432268006018,"#A5B7D2"
"59329",644,"9900",0.323185785688098,"#A5B7D2"
"59330",645,"9900",0.321944575278601,"#A5B7D2"
"59331",646,"9900",0.320708616384702,"#A5B7D2"
"59332",647,"9900",0.319477888632507,"#A5B7D2"
"59333",648,"9900",0.318252371668271,"#A5B7D2"
"59334",649,"9900",0.317032045159584,"#A5B7D2"
"59335",650,"9900",0.315816888796541,"#A5B7D2"
"59336",651,"9900",0.314606882292874,"#A5B7D2"
"59337",652,"9900",0.31340200538707,"#A5B7D2"
"59338",653,"9900",0.312202237843457,"#A5B7D2"
"59339",654,"9900",0.311007559453274,"#A5B7D2"
"59340",655,"9900",0.309817950035707,"#A5B7D2"
"59341",656,"9900",0.30863338943891,"#A5B7D2"
"59342",657,"9900",0.307453857541002,"#A5B7D2"
"59343",658,"9900",0.306279334251037,"#A5B7D2"
"59344",659,"9900",0.305109799509955,"#A5B7D2"
"59345",660,"9900",0.303945233291514,"#A5B7D2"
"59346",661,"9900",0.302785615603193,"#A5B7D2"
"59347",662,"9900",0.301630926487083,"#A5B7D2"
"59348",663,"9900",0.30048114602075,"#A5B7D2"
"59349",664,"9900",0.299336254318082,"#A5B7D2"
"59350",665,"9900",0.298196231530112,"#A5B7D2"
"59351",666,"9900",0.297061057845829,"#A5B7D2"
"59352",667,"9900",0.295930713492958,"#A5B7D2"
"59353",668,"9900",0.294805178738731,"#A5B7D2"
"59354",669,"9900",0.293684433890637,"#A5B7D2"
"59355",670,"9900",0.29256845929715,"#A5B7D2"
"59356",671,"9900",0.291457235348442,"#A5B7D2"
"59357",672,"9900",0.290350742477075,"#A5B7D2"
"59358",673,"9900",0.289248961158685,"#A5B7D2"
"59359",674,"9900",0.288151871912633,"#A5B7D2"
"59360",675,"9900",0.287059455302656,"#A5B7D2"
"59361",676,"9900",0.285971691937486,"#A5B7D2"
"59362",677,"9900",0.284888562471468,"#A5B7D2"
"59363",678,"9900",0.283810047605146,"#A5B7D2"
"59364",679,"9900",0.282736128085847,"#A5B7D2"
"59365",680,"9900",0.281666784708243,"#A5B7D2"
"59366",681,"9900",0.280601998314895,"#A5B7D2"
"59367",682,"9900",0.279541749796789,"#A5B7D2"
"59368",683,"9900",0.278486020093855,"#A5B7D2"
"59369",684,"9900",0.277434790195468,"#A5B7D2"
"59370",685,"9900",0.276388041140934,"#A5B7D2"
"59371",686,"9900",0.275345754019975,"#A5B7D2"
"59372",687,"9900",0.274307909973181,"#A5B7D2"
"59373",688,"9900",0.273274490192464,"#A5B7D2"
"59374",689,"9900",0.27224547592149,"#A5B7D2"
"59375",690,"9900",0.271220848456101,"#A5B7D2"
"59376",691,"9900",0.270200589144728,"#A5B7D2"
"59377",692,"9900",0.269184679388783,"#A5B7D2"
"59378",693,"9900",0.268173100643043,"#A5B7D2"
"59379",694,"9900",0.267165834416028,"#A5B7D2"
"59380",695,"9900",0.266162862270356,"#A5B7D2"
"59381",696,"9900",0.265164165823092,"#A5B7D2"
"59382",697,"9900",0.264169726746087,"#A5B7D2"
"59383",698,"9900",0.263179526766304,"#A5B7D2"
"59384",699,"9900",0.26219354766613,"#A5B7D2"
"59385",700,"9900",0.261211771283685,"#A5B7D2"
"59386",701,"9900",0.260234179513109,"#A5B7D2"
"59387",702,"9900",0.25926075430485,"#A5B7D2"
"59388",703,"9900",0.258291477665931,"#A5B7D2"
"59389",704,"9900",0.257326331660221,"#A5B7D2"
"59390",705,"9900",0.256365298408678,"#A5B7D2"
"59391",706,"9900",0.255408360089597,"#A5B7D2"
"59392",707,"9900",0.254455498938842,"#A5B7D2"
"59393",708,"9900",0.25350669725007,"#A5B7D2"
"59394",709,"9900",0.252561937374946,"#A5B7D2"
"59395",710,"9900",0.251621201723345,"#A5B7D2"
"59396",711,"9900",0.250684472763554,"#A5B7D2"
"59397",712,"9900",0.249751733022456,"#A5B7D2"
"59398",713,"9900",0.24882296508571,"#A5B7D2"
"59399",714,"9900",0.247898151597923,"#A5B7D2"
"59400",715,"9900",0.246977275262811,"#A5B7D2"
"59401",716,"9900",0.246060318843356,"#A5B7D2"
"59402",717,"9900",0.245147265161949,"#A5B7D2"
"59403",718,"9900",0.244238097100533,"#A5B7D2"
"59404",719,"9900",0.243332797600731,"#A5B7D2"
"59405",720,"9900",0.242431349663971,"#A5B7D2"
"59406",721,"9900",0.241533736351601,"#A5B7D2"
"59407",722,"9900",0.240639940785001,"#A5B7D2"
"59408",723,"9900",0.239749946145682,"#A5B7D2"
"59409",724,"9900",0.238863735675382,"#A5B7D2"
"59410",725,"9900",0.237981292676156,"#A5B7D2"
"59411",726,"9900",0.237102600510455,"#A5B7D2"
"59412",727,"9900",0.236227642601202,"#A5B7D2"
"59413",728,"9900",0.235356402431862,"#A5B7D2"
"59414",729,"9900",0.234488863546502,"#A5B7D2"
"59415",730,"9900",0.233625009549847,"#A5B7D2"
"59416",731,"9900",0.232764824107334,"#A5B7D2"
"59417",732,"9900",0.231908290945152,"#A5B7D2"
"59418",733,"9900",0.23105539385028,"#A5B7D2"
"59419",734,"9900",0.230206116670525,"#A5B7D2"
"59420",735,"9900",0.229360443314543,"#A5B7D2"
"59421",736,"9900",0.228518357751862,"#A5B7D2"
"59422",737,"9900",0.227679844012901,"#A5B7D2"
"59423",738,"9900",0.226844886188977,"#A5B7D2"
"59424",739,"9900",0.226013468432315,"#A5B7D2"
"59425",740,"9900",0.225185574956044,"#A5B7D2"
"59426",741,"9900",0.224361190034196,"#A5B7D2"
"59427",742,"9900",0.223540298001697,"#A5B7D2"
"59428",743,"9900",0.222722883254349,"#A5B7D2"
"59429",744,"9900",0.221908930248819,"#A5B7D2"
"59430",745,"9900",0.221098423502608,"#A5B7D2"
"59431",746,"9900",0.220291347594027,"#A5B7D2"
"59432",747,"9900",0.219487687162168,"#A5B7D2"
"59433",748,"9900",0.218687426906861,"#A5B7D2"
"59434",749,"9900",0.217890551588642,"#A5B7D2"
"59435",750,"9900",0.217097046028699,"#A5B7D2"
"59436",751,"9900",0.216306895108832,"#A5B7D2"
"59437",752,"9900",0.215520083771397,"#A5B7D2"
"59438",753,"9900",0.214736597019248,"#A5B7D2"
"59439",754,"9900",0.213956419915681,"#A5B7D2"
"59440",755,"9900",0.213179537584368,"#A5B7D2"
"59441",756,"9900",0.212405935209287,"#A5B7D2"
"59442",757,"9900",0.211635598034659,"#A5B7D2"
"59443",758,"9900",0.210868511364865,"#A5B7D2"
"59444",759,"9900",0.210104660564375,"#A5B7D2"
"59445",760,"9900",0.209344031057662,"#A5B7D2"
"59446",761,"9900",0.208586608329123,"#A5B7D2"
"59447",762,"9900",0.207832377922987,"#A5B7D2"
"59448",763,"9900",0.207081325443227,"#A5B7D2"
"59449",764,"9900",0.206333436553469,"#A5B7D2"
"59450",765,"9900",0.205588696976889,"#A5B7D2"
"59451",766,"9900",0.204847092496122,"#A5B7D2"
"59452",767,"9900",0.204108608953153,"#A5B7D2"
"59453",768,"9900",0.203373232249219,"#A5B7D2"
"59454",769,"9900",0.202640948344695,"#A5B7D2"
"59455",770,"9900",0.201911743258989,"#A5B7D2"
"59456",771,"9900",0.201185603070428,"#A5B7D2"
"59457",772,"9900",0.200462513916141,"#A5B7D2"
"59458",773,"9900",0.199742461991946,"#A5B7D2"
"59459",774,"9900",0.199025433552225,"#A5B7D2"
"59460",775,"9900",0.198311414909807,"#A5B7D2"
"59461",776,"9900",0.197600392435841,"#A5B7D2"
"59462",777,"9900",0.196892352559669,"#A5B7D2"
"59463",778,"9900",0.196187281768699,"#A5B7D2"
"59464",779,"9900",0.195485166608274,"#A5B7D2"
"59465",780,"9900",0.194785993681536,"#A5B7D2"
"59466",781,"9900",0.194089749649299,"#A5B7D2"
"59467",782,"9900",0.193396421229904,"#A5B7D2"
"59468",783,"9900",0.192705995199085,"#A5B7D2"
"59469",784,"9900",0.192018458389827,"#A5B7D2"
"59470",785,"9900",0.191333797692226,"#A5B7D2"
"59471",786,"9900",0.190652000053342,"#A5B7D2"
"59472",787,"9900",0.189973052477057,"#A5B7D2"
"59473",788,"9900",0.189296942023926,"#A5B7D2"
"59474",789,"9900",0.188623655811025,"#A5B7D2"
"59475",790,"9900",0.187953181011808,"#A5B7D2"
"59476",791,"9900",0.18728550485595,"#A5B7D2"
"59477",792,"9900",0.186620614629194,"#A5B7D2"
"59478",793,"9900",0.185958497673197,"#A5B7D2"
"59479",794,"9900",0.185299141385377,"#A5B7D2"
"59480",795,"9900",0.184642533218751,"#A5B7D2"
"59481",796,"9900",0.183988660681777,"#A5B7D2"
"59482",797,"9900",0.183337511338198,"#A5B7D2"
"59483",798,"9900",0.182689072806876,"#A5B7D2"
"59484",799,"9900",0.182043332761633,"#A5B7D2"
"59485",800,"9900",0.181400278931087,"#A5B7D2"
"59486",801,"9900",0.180759899098485,"#A5B7D2"
"59487",802,"9900",0.180122181101542,"#A5B7D2"
"59488",803,"9900",0.179487112832269,"#A5B7D2"
"59489",804,"9900",0.178854682236809,"#A5B7D2"
"59490",805,"9900",0.178224877315268,"#A5B7D2"
"59491",806,"9900",0.177597686121545,"#A5B7D2"
"59492",807,"9900",0.176973096763161,"#A5B7D2"
"59493",808,"9900",0.176351097401088,"#A5B7D2"
"59494",809,"9900",0.175731676249577,"#A5B7D2"
"59495",810,"9900",0.175114821575987,"#A5B7D2"
"59496",811,"9900",0.174500521700608,"#A5B7D2"
"59497",812,"9900",0.173888764996487,"#A5B7D2"
"59498",813,"9900",0.173279539889257,"#A5B7D2"
"59499",814,"9900",0.172672834856956,"#A5B7D2"
"59500",815,"9900",0.172068638429853,"#A5B7D2"
"59501",816,"9900",0.171466939190272,"#A5B7D2"
"59502",817,"9900",0.170867725772412,"#A5B7D2"
"59503",818,"9900",0.17027098686217,"#A5B7D2"
"59504",819,"9900",0.169676711196961,"#A5B7D2"
"59505",820,"9900",0.169084887565543,"#A5B7D2"
"59506",821,"9900",0.168495504807829,"#A5B7D2"
"59507",822,"9900",0.167908551814717,"#A5B7D2"
"59508",823,"9900",0.167324017527899,"#A5B7D2"
"59509",824,"9900",0.166741890939689,"#A5B7D2"
"59510",825,"9900",0.166162161092835,"#A5B7D2"
"59511",826,"9900",0.16558481708034,"#A5B7D2"
"59512",827,"9900",0.165009848045279,"#A5B7D2"
"59513",828,"9900",0.164437243180618,"#A5B7D2"
"59514",829,"9900",0.163866991729029,"#A5B7D2"
"59515",830,"9900",0.163299082982707,"#A5B7D2"
"59516",831,"9900",0.162733506283189,"#A5B7D2"
"59517",832,"9900",0.162170251021167,"#A5B7D2"
"59518",833,"9900",0.161609306636306,"#A5B7D2"
"59519",834,"9900",0.161050662617062,"#A5B7D2"
"59520",835,"9900",0.160494308500493,"#A5B7D2"
"59521",836,"9900",0.159940233872078,"#A5B7D2"
"59522",837,"9900",0.15938842836553,"#A5B7D2"
"59523",838,"9900",0.158838881662617,"#A5B7D2"
"59524",839,"9900",0.15829158349297,"#A5B7D2"
"59525",840,"9900",0.1577465236339,"#A5B7D2"
"59526",841,"9900",0.157203691910217,"#A5B7D2"
"59527",842,"9900",0.156663078194041,"#A5B7D2"
"59528",843,"9900",0.156124672404619,"#A5B7D2"
"59529",844,"9900",0.155588464508138,"#A5B7D2"
"59530",845,"9900",0.155054444517542,"#A5B7D2"
"59531",846,"9900",0.154522602492344,"#A5B7D2"
"59532",847,"9900",0.153992928538447,"#A5B7D2"
"59533",848,"9900",0.153465412807951,"#A5B7D2"
"59534",849,"9900",0.152940045498973,"#A5B7D2"
"59535",850,"9900",0.152416816855463,"#A5B7D2"
"59536",851,"9900",0.151895717167014,"#A5B7D2"
"59537",852,"9900",0.151376736768683,"#A5B7D2"
"59538",853,"9900",0.150859866040803,"#A5B7D2"
"59539",854,"9900",0.150345095408801,"#A5B7D2"
"59540",855,"9900",0.149832415343008,"#A5B7D2"
"59541",856,"9900",0.149321816358484,"#A5B7D2"
"59542",857,"9900",0.148813289014825,"#A5B7D2"
"59543",858,"9900",0.148306823915985,"#A5B7D2"
"59544",859,"9900",0.14780241171009,"#A5B7D2"
"59545",860,"9900",0.147300043089253,"#A5B7D2"
"59546",861,"9900",0.146799708789394,"#A5B7D2"
"59547",862,"9900",0.146301399590056,"#A5B7D2"
"59548",863,"9900",0.14580510631422,"#A5B7D2"
"59549",864,"9900",0.145310819828124,"#A5B7D2"
"59550",865,"9900",0.144818531041082,"#A5B7D2"
"59551",866,"9900",0.144328230905298,"#A5B7D2"
"59552",867,"9900",0.143839910415689,"#A5B7D2"
"59553",868,"9900",0.143353560609699,"#A5B7D2"
"59554",869,"9900",0.142869172567122,"#A5B7D2"
"59555",870,"9900",0.142386737409915,"#A5B7D2"
"59556",871,"9900",0.141906246302025,"#A5B7D2"
"59557",872,"9900",0.141427690449201,"#A5B7D2"
"59558",873,"9900",0.140951061098821,"#A5B7D2"
"59559",874,"9900",0.140476349539708,"#A5B7D2"
"59560",875,"9900",0.140003547101948,"#A5B7D2"
"59561",876,"9900",0.13953264515672,"#A5B7D2"
"59562",877,"9900",0.139063635116108,"#A5B7D2"
"59563",878,"9900",0.138596508432927,"#A5B7D2"
"59564",879,"9900",0.138131256600547,"#A5B7D2"
"59565",880,"9900",0.137667871152708,"#A5B7D2"
"59566",881,"9900",0.137206343663354,"#A5B7D2"
"59567",882,"9900",0.136746665746444,"#A5B7D2"
"59568",883,"9900",0.136288829055787,"#A5B7D2"
"59569",884,"9900",0.135832825284856,"#A5B7D2"
"59570",885,"9900",0.135378646166619,"#A5B7D2"
"59571",886,"9900",0.134926283473363,"#A5B7D2"
"59572",887,"9900",0.134475729016515,"#A5B7D2"
"59573",888,"9900",0.134026974646475,"#A5B7D2"
"59574",889,"9900",0.133580012252433,"#A5B7D2"
"59575",890,"9900",0.133134833762204,"#A5B7D2"
"59576",891,"9900",0.132691431142051,"#A5B7D2"
"59577",892,"9900",0.132249796396511,"#A5B7D2"
"59578",893,"9900",0.131809921568226,"#A5B7D2"
"59579",894,"9900",0.131371798737771,"#A5B7D2"
"59580",895,"9900",0.130935420023481,"#A5B7D2"
"59581",896,"9900",0.13050077758128,"#A5B7D2"
"59582",897,"9900",0.130067863604514,"#A5B7D2"
"59583",898,"9900",0.129636670323779,"#A5B7D2"
"59584",899,"9900",0.129207190006751,"#A5B7D2"
"59585",900,"9900",0.12877941495802,"#A5B7D2"
"59586",200,"10000",0.682456308876814,"#A3B5D1"
"59587",201,"10000",0.689933377264069,"#A3B5D1"
"59588",202,"10000",0.697331924277692,"#A3B5D1"
"59589",203,"10000",0.704650523393469,"#A3B5D1"
"59590",204,"10000",0.711887816453687,"#A3B5D1"
"59591",205,"10000",0.719042512744657,"#A3B5D1"
"59592",206,"10000",0.726113388036836,"#A3B5D1"
"59593",207,"10000",0.733099283590697,"#A3B5D1"
"59594",208,"10000",0.739999105131388,"#A3B5D1"
"59595",209,"10000",0.746811821795076,"#A3B5D1"
"59596",210,"10000",0.75353646504978,"#A3B5D1"
"59597",211,"10000",0.7601721275934,"#A3B5D1"
"59598",212,"10000",0.766717962231477,"#A3B5D1"
"59599",213,"10000",0.77317318073719,"#A3B5D1"
"59600",214,"10000",0.779537052695912,"#A3B5D1"
"59601",215,"10000",0.785808904336599,"#A3B5D1"
"59602",216,"10000",0.791988117352151,"#A3B5D1"
"59603",217,"10000",0.798074127710777,"#A3B5D1"
"59604",218,"10000",0.804066424460336,"#A3B5D1"
"59605",219,"10000",0.809964548527476,"#A3B5D1"
"59606",220,"10000",0.815768091513342,"#A3B5D1"
"59607",221,"10000",0.821476694487521,"#A3B5D1"
"59608",222,"10000",0.827090046781772,"#A3B5D1"
"59609",223,"10000",0.832607884785066,"#A3B5D1"
"59610",224,"10000",0.8380299907413,"#A3B5D1"
"59611",225,"10000",0.843356191551041,"#A3B5D1"
"59612",226,"10000",0.848586357578524,"#A3B5D1"
"59613",227,"10000",0.853720401465084,"#A3B5D1"
"59614",228,"10000",0.858758276950095,"#A3B5D1"
"59615",229,"10000",0.86369997770048,"#A3B5D1"
"59616",230,"10000",0.868545536149696,"#A3B5D1"
"59617",231,"10000",0.873295022347123,"#A3B5D1"
"59618",232,"10000",0.877948542818678,"#A3B5D1"
"59619",233,"10000",0.88250623943939,"#A3B5D1"
"59620",234,"10000",0.886968288318688,"#A3B5D1"
